numbre CCs detected (background including): 149
Component_70 =>Rectangle H 0 | Rectangle V 13.8092 | Symbole 1 6.06509 | Symbole 10 13.8092 | Symbole 11 6.67323 | Symbole 2 6.58904 | Symbole 3 6.63499 | Symbole 4 8.17056 | Symbole 5 13.8092 | Symbole 6 8.4435 | Symbole 7 13.8092 | Symbole 8 11.8116 | Symbole 9 13.8092 |  => 0 => Rectangle H
Component_71 =>Rectangle H 0 | Rectangle V 13.9312 | Symbole 1 6.42934 | Symbole 10 13.9312 | Symbole 11 7.04103 | Symbole 2 6.45541 | Symbole 3 7.00279 | Symbole 4 8.53053 | Symbole 5 13.9312 | Symbole 6 8.80914 | Symbole 7 13.9312 | Symbole 8 12.18 | Symbole 9 13.9312 |  => 0 => Rectangle H
Component_72 =>Rectangle H 0 | Rectangle V 23.1298 | Symbole 1 15.2207 | Symbole 10 23.1298 | Symbole 11 15.8011 | Symbole 2 12.5458 | Symbole 3 15.7618 | Symbole 4 17.3214 | Symbole 5 8.60146 | Symbole 6 17.5644 | Symbole 7 4.76557 | Symbole 8 20.913 | Symbole 9 23.1298 |  => 0 => Rectangle H
Component_73 =>Rectangle H 23.1298 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_74 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_75 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_76 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_77 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_78 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_79 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_80 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_81 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_82 =>Rectangle H 22466.5 | Rectangle V 0 | Symbole 1 23763.7 | Symbole 10 23726.7 | Symbole 11 23764 | Symbole 2 23760 | Symbole 3 23762.7 | Symbole 4 23765 | Symbole 5 23747.7 | Symbole 6 23764.6 | Symbole 7 23751.4 | Symbole 8 23768.9 | Symbole 9 22466.5 |  => 0 => Rectangle V
Component_83 =>Rectangle H 0 | Rectangle V 54.1176 | Symbole 1 45.692 | Symbole 10 9.61625 | Symbole 11 46.1842 | Symbole 2 42.7996 | Symbole 3 46.1441 | Symbole 4 47.5032 | Symbole 5 29.9445 | Symbole 6 47.7091 | Symbole 7 33.0713 | Symbole 8 51.1332 | Symbole 9 54.1176 |  => 0 => Rectangle H
Component_84 =>Rectangle H 54.1176 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_85 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_86 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_87 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_88 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_89 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_90 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_91 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_92 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_93 =>Rectangle H 14889.8 | Rectangle V 0 | Symbole 1 16186.6 | Symbole 10 16149.6 | Symbole 11 16187 | Symbole 2 16183 | Symbole 3 16185.6 | Symbole 4 16188 | Symbole 5 16170.7 | Symbole 6 16187.5 | Symbole 7 16174.4 | Symbole 8 16191.8 | Symbole 9 14889.8 |  => 0 => Rectangle V
Component_94 =>Rectangle H 5.61507 | Rectangle V 12.2891 | Symbole 1 0.00708426 | Symbole 10 12.2891 | Symbole 11 3.52934 | Symbole 2 5.33711 | Symbole 3 3.47774 | Symbole 4 4.1287 | Symbole 5 12.2891 | Symbole 6 3.7312 | Symbole 7 12.2891 | Symbole 8 8.75858 | Symbole 9 12.2891 |  => 0.00708426 => Symbole 1
Component_95 =>Rectangle H 5.61365 | Rectangle V 12.2884 | Symbole 1 0.0071102 | Symbole 10 12.2884 | Symbole 11 3.52624 | Symbole 2 5.34178 | Symbole 3 3.47464 | Symbole 4 4.12558 | Symbole 5 12.2884 | Symbole 6 3.72465 | Symbole 7 12.2884 | Symbole 8 8.7512 | Symbole 9 12.2884 |  => 0.0071102 => Symbole 1
Component_96 =>Rectangle H 5.52908 | Rectangle V 12.2172 | Symbole 1 0.00725469 | Symbole 10 12.2172 | Symbole 11 3.41257 | Symbole 2 5.39813 | Symbole 3 3.36097 | Symbole 4 4.0173 | Symbole 5 12.2172 | Symbole 6 3.64014 | Symbole 7 12.2172 | Symbole 8 8.65479 | Symbole 9 12.2172 |  => 0.00725469 => Symbole 1
Component_97 =>Rectangle H 5.61873 | Rectangle V 12.301 | Symbole 1 0.00715021 | Symbole 10 12.301 | Symbole 11 3.51663 | Symbole 2 5.30894 | Symbole 3 3.46503 | Symbole 4 4.12356 | Symbole 5 12.301 | Symbole 6 3.72442 | Symbole 7 12.301 | Symbole 8 8.75376 | Symbole 9 12.301 |  => 0.00715021 => Symbole 1
Component_98 =>Rectangle H 4.73596 | Rectangle V 24.1616 | Symbole 1 14.0395 | Symbole 10 24.1616 | Symbole 11 15.0193 | Symbole 2 11.2488 | Symbole 3 14.9748 | Symbole 4 16.2751 | Symbole 5 5.87841 | Symbole 6 15.9178 | Symbole 7 0.0420466 | Symbole 8 19.7702 | Symbole 9 24.1616 |  => 0.0420466 => Symbole 7
Component_99 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_100 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_101 =>Rectangle H 0 | Rectangle V 234.939 | Symbole 1 224.386 | Symbole 10 186.911 | Symbole 11 225.095 | Symbole 2 220.851 | Symbole 3 224.473 | Symbole 4 226.092 | Symbole 5 208.593 | Symbole 6 224.831 | Symbole 7 211.978 | Symbole 8 230.014 | Symbole 9 234.939 |  => 0 => Rectangle H
Component_102 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_103 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_104 =>Rectangle H 0 | Rectangle V 234.939 | Symbole 1 224.386 | Symbole 10 186.911 | Symbole 11 225.095 | Symbole 2 220.851 | Symbole 3 224.473 | Symbole 4 226.092 | Symbole 5 208.593 | Symbole 6 224.831 | Symbole 7 211.978 | Symbole 8 230.014 | Symbole 9 234.939 |  => 0 => Rectangle H
Component_105 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_106 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_107 =>Rectangle H 0 | Rectangle V 435.409 | Symbole 1 425.656 | Symbole 10 388.465 | Symbole 11 425.692 | Symbole 2 421.899 | Symbole 3 425.206 | Symbole 4 426.906 | Symbole 5 409.535 | Symbole 6 426.51 | Symbole 7 413.34 | Symbole 8 431.248 | Symbole 9 435.409 |  => 0 => Rectangle H
Component_108 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_109 =>Rectangle H 0 | Rectangle V 94.4563 | Symbole 1 85.7643 | Symbole 10 49.501 | Symbole 11 86.1057 | Symbole 2 82.7003 | Symbole 3 86.065 | Symbole 4 87.3999 | Symbole 5 69.9404 | Symbole 6 87.5617 | Symbole 7 73.05 | Symbole 8 91.068 | Symbole 9 94.4563 |  => 0 => Rectangle H
Component_110 =>Rectangle H 0 | Rectangle V 234.939 | Symbole 1 224.386 | Symbole 10 186.911 | Symbole 11 225.095 | Symbole 2 220.851 | Symbole 3 224.473 | Symbole 4 226.092 | Symbole 5 208.593 | Symbole 6 224.831 | Symbole 7 211.978 | Symbole 8 230.014 | Symbole 9 234.939 |  => 0 => Rectangle H
Component_111 =>Rectangle H 0 | Rectangle V 54.1176 | Symbole 1 45.692 | Symbole 10 9.61625 | Symbole 11 46.1842 | Symbole 2 42.7996 | Symbole 3 46.1441 | Symbole 4 47.5032 | Symbole 5 29.9445 | Symbole 6 47.7091 | Symbole 7 33.0713 | Symbole 8 51.1332 | Symbole 9 54.1176 |  => 0 => Rectangle H
Component_112 =>Rectangle H 0 | Rectangle V 49.4652 | Symbole 1 40.2809 | Symbole 10 4.22877 | Symbole 11 40.8045 | Symbole 2 37.3715 | Symbole 3 40.7622 | Symbole 4 42.0754 | Symbole 5 24.6192 | Symbole 6 42.3308 | Symbole 7 27.6489 | Symbole 8 45.6892 | Symbole 9 49.4652 |  => 0 => Rectangle H
Component_113 =>Rectangle H 0 | Rectangle V 49.4652 | Symbole 1 40.2809 | Symbole 10 4.22877 | Symbole 11 40.8045 | Symbole 2 37.3715 | Symbole 3 40.7622 | Symbole 4 42.0754 | Symbole 5 24.6192 | Symbole 6 42.3308 | Symbole 7 27.6489 | Symbole 8 45.6892 | Symbole 9 49.4652 |  => 0 => Rectangle H
Component_114 =>Rectangle H 0 | Rectangle V 54.1176 | Symbole 1 45.692 | Symbole 10 9.61625 | Symbole 11 46.1842 | Symbole 2 42.7996 | Symbole 3 46.1441 | Symbole 4 47.5032 | Symbole 5 29.9445 | Symbole 6 47.7091 | Symbole 7 33.0713 | Symbole 8 51.1332 | Symbole 9 54.1176 |  => 0 => Rectangle H
Component_115 =>Rectangle H 6.53398 | Rectangle V 12.0387 | Symbole 1 3.64389 | Symbole 10 12.0387 | Symbole 11 2.29427 | Symbole 2 6.11755 | Symbole 3 2.24223 | Symbole 4 2.81924 | Symbole 5 12.0387 | Symbole 6 0.00662619 | Symbole 7 12.0387 | Symbole 8 7.6207 | Symbole 9 12.0387 |  => 0.00662619 => Symbole 6
Component_116 =>Rectangle H 0 | Rectangle V 54.1176 | Symbole 1 45.692 | Symbole 10 9.61625 | Symbole 11 46.1842 | Symbole 2 42.7996 | Symbole 3 46.1441 | Symbole 4 47.5032 | Symbole 5 29.9445 | Symbole 6 47.7091 | Symbole 7 33.0713 | Symbole 8 51.1332 | Symbole 9 54.1176 |  => 0 => Rectangle H
Component_117 =>Rectangle H 6.51651 | Rectangle V 15.7174 | Symbole 1 5.36364 | Symbole 10 15.7174 | Symbole 11 6.27631 | Symbole 2 0.00419059 | Symbole 3 6.22545 | Symbole 4 7.16906 | Symbole 5 14.5195 | Symbole 6 6.16662 | Symbole 7 11.3051 | Symbole 8 11.5109 | Symbole 9 15.7174 |  => 0.00419059 => Symbole 2
Component_118 =>Rectangle H 6.51651 | Rectangle V 15.7174 | Symbole 1 5.36364 | Symbole 10 15.7174 | Symbole 11 6.27631 | Symbole 2 0.00419059 | Symbole 3 6.22545 | Symbole 4 7.16906 | Symbole 5 14.5195 | Symbole 6 6.16662 | Symbole 7 11.3051 | Symbole 8 11.5109 | Symbole 9 15.7174 |  => 0.00419059 => Symbole 2
Component_119 =>Rectangle H 6.5339 | Rectangle V 15.7373 | Symbole 1 5.39125 | Symbole 10 15.7373 | Symbole 11 6.28913 | Symbole 2 0.00838422 | Symbole 3 6.23827 | Symbole 4 7.19979 | Symbole 5 14.5001 | Symbole 6 6.19294 | Symbole 7 11.2774 | Symbole 8 11.5338 | Symbole 9 15.7373 |  => 0.00838422 => Symbole 2
Component_120 =>Rectangle H 6.45293 | Rectangle V 15.6519 | Symbole 1 5.30073 | Symbole 10 15.6519 | Symbole 11 6.22226 | Symbole 2 0.00835869 | Symbole 3 6.1714 | Symbole 4 7.10658 | Symbole 5 14.5708 | Symbole 6 6.10987 | Symbole 7 11.3575 | Symbole 8 11.4704 | Symbole 9 15.6519 |  => 0.00835869 => Symbole 2
Component_121 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_122 =>Rectangle H 0 | Rectangle V 21.4885 | Symbole 1 13.2503 | Symbole 10 21.4885 | Symbole 11 13.8404 | Symbole 2 10.5796 | Symbole 3 13.8013 | Symbole 4 15.3312 | Symbole 5 10.3065 | Symbole 6 15.5888 | Symbole 7 6.4745 | Symbole 8 18.9377 | Symbole 9 21.4885 |  => 0 => Rectangle H
Component_123 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_124 =>Rectangle H 0 | Rectangle V 21.5236 | Symbole 1 13.6643 | Symbole 10 21.5236 | Symbole 11 14.2486 | Symbole 2 10.9982 | Symbole 3 14.2096 | Symbole 4 15.7792 | Symbole 5 10.2411 | Symbole 6 16.0259 | Symbole 7 6.41199 | Symbole 8 19.3781 | Symbole 9 21.5236 |  => 0 => Rectangle H
Component_125 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_126 =>Rectangle H 0 | Rectangle V 21.5236 | Symbole 1 13.6643 | Symbole 10 21.5236 | Symbole 11 14.2486 | Symbole 2 10.9982 | Symbole 3 14.2096 | Symbole 4 15.7792 | Symbole 5 10.2411 | Symbole 6 16.0259 | Symbole 7 6.41199 | Symbole 8 19.3781 | Symbole 9 21.5236 |  => 0 => Rectangle H
Component_127 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_128 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_129 =>Rectangle H 6.29134 | Rectangle V 12.9866 | Symbole 1 3.96329 | Symbole 10 12.9866 | Symbole 11 3.31005 | Symbole 2 6.63254 | Symbole 3 0.0163994 | Symbole 4 3.82332 | Symbole 5 12.9866 | Symbole 6 2.75748 | Symbole 7 12.9866 | Symbole 8 8.26996 | Symbole 9 12.9866 |  => 0.0163994 => Symbole 3
Component_130 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_131 =>Rectangle H 0 | Rectangle V 21.5236 | Symbole 1 13.6643 | Symbole 10 21.5236 | Symbole 11 14.2486 | Symbole 2 10.9982 | Symbole 3 14.2096 | Symbole 4 15.7792 | Symbole 5 10.2411 | Symbole 6 16.0259 | Symbole 7 6.41199 | Symbole 8 19.3781 | Symbole 9 21.5236 |  => 0 => Rectangle H
Component_132 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_133 =>Rectangle H 0 | Rectangle V 94.4563 | Symbole 1 85.7643 | Symbole 10 49.501 | Symbole 11 86.1057 | Symbole 2 82.7003 | Symbole 3 86.065 | Symbole 4 87.3999 | Symbole 5 69.9404 | Symbole 6 87.5617 | Symbole 7 73.05 | Symbole 8 91.068 | Symbole 9 94.4563 |  => 0 => Rectangle H
Component_134 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_135 =>Rectangle H 0 | Rectangle V 21.5236 | Symbole 1 13.6643 | Symbole 10 21.5236 | Symbole 11 14.2486 | Symbole 2 10.9982 | Symbole 3 14.2096 | Symbole 4 15.7792 | Symbole 5 10.2411 | Symbole 6 16.0259 | Symbole 7 6.41199 | Symbole 8 19.3781 | Symbole 9 21.5236 |  => 0 => Rectangle H
Component_136 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_137 =>Rectangle H 0 | Rectangle V 21.5236 | Symbole 1 13.6643 | Symbole 10 21.5236 | Symbole 11 14.2486 | Symbole 2 10.9982 | Symbole 3 14.2096 | Symbole 4 15.7792 | Symbole 5 10.2411 | Symbole 6 16.0259 | Symbole 7 6.41199 | Symbole 8 19.3781 | Symbole 9 21.5236 |  => 0 => Rectangle H
Component_138 =>Rectangle H 0 | Rectangle V 94.4563 | Symbole 1 85.7643 | Symbole 10 49.501 | Symbole 11 86.1057 | Symbole 2 82.7003 | Symbole 3 86.065 | Symbole 4 87.3999 | Symbole 5 69.9404 | Symbole 6 87.5617 | Symbole 7 73.05 | Symbole 8 91.068 | Symbole 9 94.4563 |  => 0 => Rectangle H
Component_139 =>Rectangle H 0 | Rectangle V 21.5236 | Symbole 1 13.6643 | Symbole 10 21.5236 | Symbole 11 14.2486 | Symbole 2 10.9982 | Symbole 3 14.2096 | Symbole 4 15.7792 | Symbole 5 10.2411 | Symbole 6 16.0259 | Symbole 7 6.41199 | Symbole 8 19.3781 | Symbole 9 21.5236 |  => 0 => Rectangle H
Component_140 =>Rectangle H 0 | Rectangle V 94.4563 | Symbole 1 85.7643 | Symbole 10 49.501 | Symbole 11 86.1057 | Symbole 2 82.7003 | Symbole 3 86.065 | Symbole 4 87.3999 | Symbole 5 69.9404 | Symbole 6 87.5617 | Symbole 7 73.05 | Symbole 8 91.068 | Symbole 9 94.4563 |  => 0 => Rectangle H
Component_141 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_142 =>Rectangle H 6.21178 | Rectangle V 13.04 | Symbole 1 3.88067 | Symbole 10 13.04 | Symbole 11 3.35771 | Symbole 2 6.54926 | Symbole 3 0.0079961 | Symbole 4 3.87099 | Symbole 5 13.04 | Symbole 6 2.80296 | Symbole 7 13.04 | Symbole 8 8.32338 | Symbole 9 13.04 |  => 0.0079961 => Symbole 3
Component_143 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
Component_144 =>Rectangle H 0 | Rectangle V 21.4885 | Symbole 1 13.2503 | Symbole 10 21.4885 | Symbole 11 13.8404 | Symbole 2 10.5796 | Symbole 3 13.8013 | Symbole 4 15.3312 | Symbole 5 10.3065 | Symbole 6 15.5888 | Symbole 7 6.4745 | Symbole 8 18.9377 | Symbole 9 21.4885 |  => 0 => Rectangle H
Component_145 =>Rectangle H 0 | Rectangle V 80.093 | Symbole 1 70.3546 | Symbole 10 34.0189 | Symbole 11 70.8777 | Symbole 2 67.2608 | Symbole 3 70.8364 | Symbole 4 72.0909 | Symbole 5 54.6255 | Symbole 6 72.0936 | Symbole 7 57.691 | Symbole 8 75.575 | Symbole 9 80.093 |  => 0 => Rectangle H
