numbre CCs detected (background including): 711
Component_168 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_169 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_170 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_171 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_172 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_173 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_174 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_175 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_176 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_177 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_178 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_179 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_180 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_181 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_182 =>Cercle 19.9859 | diode H 8.72533 | diode V 57.7965 | Rectangle H 8.85595e-06 | Rectangle V 57.7965 | Symbole 1 13.9918 | Symbole 10 4.40151 | Symbole 11 32.4477 | Symbole 12 37.5779 | Symbole 13 12.393 | Symbole 14 16.5177 | Symbole 15 17.1528 | Symbole 16 57.7965 | Symbole 17 14.152 | Symbole 18 9.70267 | Symbole 19 12.9079 | Symbole 2 57.7965 | Symbole 20 4.31849 | Symbole 21 57.7965 | Symbole 22 12.7579 | Symbole 23 10.9995 | Symbole 24 28.8624 | Symbole 3 57.7965 | Symbole 4 5.21957 | Symbole 5 16.9433 | Symbole 6 3.94019 | Symbole 7 57.7965 | Symbole 8 23.287 | Symbole 9 17.4168 |  => 8.85595e-06 => Rectangle H
Component_183 =>Cercle 17.4168 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_184 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_185 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_186 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_187 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_188 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_189 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_190 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_191 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_192 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_193 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_194 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_195 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_196 =>Cercle 19.9859 | diode H 11.2132 | diode V 59.7458 | Rectangle H 7.95349e-06 | Rectangle V 59.7458 | Symbole 1 16.8272 | Symbole 10 7.17613 | Symbole 11 35.2569 | Symbole 12 40.3996 | Symbole 13 15.2531 | Symbole 14 19.3887 | Symbole 15 15.138 | Symbole 16 59.7458 | Symbole 17 16.9915 | Symbole 18 12.4832 | Symbole 19 15.7092 | Symbole 2 59.7458 | Symbole 20 4.08698 | Symbole 21 59.7458 | Symbole 22 10.7401 | Symbole 23 8.46041 | Symbole 24 26.767 | Symbole 3 59.7458 | Symbole 4 7.9762 | Symbole 5 19.7981 | Symbole 6 6.7826 | Symbole 7 59.7458 | Symbole 8 26.1873 | Symbole 9 19.9859 |  => 7.95349e-06 => Rectangle H
Component_197 =>Cercle 17.2318 | diode H 53.6706 | diode V 102.111 | Rectangle H 4.85714 | Rectangle V 102.111 | Symbole 1 58.5124 | Symbole 10 48.5035 | Symbole 11 76.0773 | Symbole 12 83.5756 | Symbole 13 56.6862 | Symbole 14 60.2611 | Symbole 15 11.9621 | Symbole 16 102.111 | Symbole 17 59.1512 | Symbole 18 54.2363 | Symbole 19 57.2178 | Symbole 2 102.111 | Symbole 20 45.5632 | Symbole 21 102.111 | Symbole 22 36.6342 | Symbole 23 39.6927 | Symbole 24 21.0504 | Symbole 3 17.2042 | Symbole 4 3.23699 | Symbole 5 60.9959 | Symbole 6 1.65653 | Symbole 7 102.111 | Symbole 8 67.3661 | Symbole 9 62.5913 |  => 1.65653 => Symbole 6
Component_198 =>Cercle 14.3134 | diode H 21.1223 | diode V 69.4626 | Rectangle H 11.3367 | Rectangle V 69.4626 | Symbole 1 26.0069 | Symbole 10 15.9815 | Symbole 11 43.6116 | Symbole 12 50.8921 | Symbole 13 24.2186 | Symbole 14 27.6159 | Symbole 15 2.32502 | Symbole 16 69.4626 | Symbole 17 26.4578 | Symbole 18 21.6739 | Symbole 19 24.5786 | Symbole 2 69.4626 | Symbole 20 12.9926 | Symbole 21 69.4626 | Symbole 22 4.12867 | Symbole 23 7.04857 | Symbole 24 16.4403 | Symbole 3 49.6694 | Symbole 4 1.4941 | Symbole 5 28.6656 | Symbole 6 1.89611 | Symbole 7 69.4626 | Symbole 8 34.8821 | Symbole 9 29.8528 |  => 1.4941 => Symbole 4
Component_199 =>Cercle 29.8528 | diode H 11.3101 | diode V 33.4928 | Rectangle H 28.9417 | Rectangle V 33.4928 | Symbole 1 13.8287 | Symbole 10 27.7361 | Symbole 11 6.36419 | Symbole 12 13.1943 | Symbole 13 18.1225 | Symbole 14 12.3756 | Symbole 15 33.4928 | Symbole 16 33.4928 | Symbole 17 17.191 | Symbole 18 22.5926 | Symbole 19 19.3277 | Symbole 2 33.4928 | Symbole 20 30.8487 | Symbole 21 33.4928 | Symbole 22 33.4928 | Symbole 23 33.4928 | Symbole 24 33.4928 | Symbole 3 33.4928 | Symbole 4 19.8842 | Symbole 5 0.0615159 | Symbole 6 28.564 | Symbole 7 33.4928 | Symbole 8 5.46799 | Symbole 9 14.0182 |  => 0.0615159 => Symbole 5
Component_200 =>Cercle 14.0182 | diode H 444.449 | diode V 49.4676 | Rectangle H 390.212 | Rectangle V 492.043 | Symbole 1 449.694 | Symbole 10 439.718 | Symbole 11 468.289 | Symbole 12 475.092 | Symbole 13 448.362 | Symbole 14 452.185 | Symbole 15 403.134 | Symbole 16 237.009 | Symbole 17 450.56 | Symbole 18 445.243 | Symbole 19 448.078 | Symbole 2 8.82515 | Symbole 20 436.521 | Symbole 21 94.139 | Symbole 22 427.881 | Symbole 23 430.326 | Symbole 24 411.764 | Symbole 3 377.495 | Symbole 4 72.3471 | Symbole 5 452.775 | Symbole 6 387.448 | Symbole 7 8.71811e-06 | Symbole 8 459.047 | Symbole 9 453.47 |  => 8.71811e-06 => Symbole 7
Component_201 =>Cercle 453.47 | diode H 7764.09 | diode V 7181.19 | Rectangle H 7709.48 | Rectangle V 7.06688e-06 | Symbole 1 7768.74 | Symbole 10 7759.52 | Symbole 11 7788.42 | Symbole 12 7793.69 | Symbole 13 7768.95 | Symbole 14 7772.12 | Symbole 15 7724.55 | Symbole 16 7557.86 | Symbole 17 7770.09 | Symbole 18 7765.62 | Symbole 19 7769.07 | Symbole 2 7253.56 | Symbole 20 7757.22 | Symbole 21 7229.7 | Symbole 22 7749.11 | Symbole 23 7749.52 | Symbole 24 7731.88 | Symbole 3 7698.39 | Symbole 4 7394.07 | Symbole 5 7771.96 | Symbole 6 7708.45 | Symbole 7 6386.74 | Symbole 8 7778.29 | Symbole 9 7772.24 |  => 7.06688e-06 => Rectangle V
Component_202 =>Cercle 7727.14 | diode H 7764.09 | diode V 7181.19 | Rectangle H 7709.48 | Rectangle V 7.06688e-06 | Symbole 1 7768.74 | Symbole 10 7759.52 | Symbole 11 7788.42 | Symbole 12 7793.69 | Symbole 13 7768.95 | Symbole 14 7772.12 | Symbole 15 7724.55 | Symbole 16 7557.86 | Symbole 17 7770.09 | Symbole 18 7765.62 | Symbole 19 7769.07 | Symbole 2 7253.56 | Symbole 20 7757.22 | Symbole 21 7229.7 | Symbole 22 7749.11 | Symbole 23 7749.52 | Symbole 24 7731.88 | Symbole 3 7698.39 | Symbole 4 7394.07 | Symbole 5 7771.96 | Symbole 6 7708.45 | Symbole 7 6386.74 | Symbole 8 7778.29 | Symbole 9 7772.24 |  => 7.06688e-06 => Rectangle V
